"MasterCatalogName","ProductCode","VariationCode","Enabled","ExtraPrice","FixedListPrice","FixedSalePrice","FixedMSRP","DeltaMSRP","FixedWeight","ExtraWeight","ExtraCost","FulfillmentTypes","MfgPartNo","UPC","DistPartNo","sleeping-bag-shape","sleeping-capacity","fits-up-to","length","lens-color","sock-height","material","frame-color","meat","gear-capacity","temperature-rating","gender","brand-colors","hat-style","number-of-exterior-pockets","shirt-size","shirt-style","inseam-in.-","shoe-size","fabric-type","faset-color","size","pant-rise","pant-size","metal-type","attribut-bd","finish"
"Mystic Outdoors Master","PFD_005","PFD_005-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","L/XL","","","","",""
"Mystic Outdoors Master","PFD_005","PFD_005-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","S/M","","","","",""
"Mystic Outdoors Master","Watch_Sport0004","Watch_Sport0004-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","White","","","","","","","","","","","","","",""
"Mystic Outdoors Master","Watch_Sport0004","Watch_Sport0004-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Graphite","","","","","","","","","","","","","",""
"Mystic Outdoors Master","Watch_Sport0004","Watch_Sport0004-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","","","","","","","","",""
"Mystic Outdoors Master","Watch_Sport0004","Watch_Sport0004-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Amber","","","","","","","","","","","","","",""
"Mystic Outdoors Master","Sock_012","Sock_012-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","White","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","Sock_012","Sock_012-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","White","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Sock_012","Sock_012-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Smartwool-Green","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","Sock_012","Sock_012-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Smartwool-Green","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Sock_012","Sock_012-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Silver","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","Sock_012","Sock_012-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Silver","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","SleepBag_005","SleepBag_005-3","Yes","","","","","","","0.0000","0.00","","","","","","","","Short","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepBag_005","SleepBag_005-2","Yes","","","","","","","0.0000","0.00","","","","","","","","Regular","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepBag_005","SleepBag_005-1","Yes","","","","","","","0.0000","0.00","","","","","","","","Long","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepBag_004","SleepBag_004-3","Yes","","","","","","","0.0000","0.00","","","","","","","","Short","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepBag_004","SleepBag_004-2","Yes","","","","","","","0.0000","0.00","","","","","","","","Regular","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepBag_004","SleepBag_004-1","Yes","","","","","","","0.0000","0.00","","","","","","","","Long","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","Sock_001","Sock_001-12","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Walnut","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","Sock_001","Sock_001-11","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Walnut","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","Sock_001","Sock_001-10","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Walnut","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Sock_001","Sock_001-9","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Walnut","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Sock_001","Sock_001-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Navy","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","Sock_001","Sock_001-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Navy","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","Sock_001","Sock_001-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Navy","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Sock_001","Sock_001-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Navy","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","SleepBag_008","SleepBag_008-3","Yes","","","","","","","0.0000","0.00","","","","","","","","Short","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepBag_008","SleepBag_008-2","Yes","","","","","","","0.0000","0.00","","","","","","","","Regular","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepBag_008","SleepBag_008-1","Yes","","","","","","","0.0000","0.00","","","","","","","","Long","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepBag_006","SleepBag_006-3","Yes","","","","","","","0.0000","0.00","","","","","","","","Short","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepBag_006","SleepBag_006-2","Yes","","","","","","","0.0000","0.00","","","","","","","","Regular","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepBag_006","SleepBag_006-1","Yes","","","","","","","0.0000","0.00","","","","","","","","Long","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-16","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Medium-Gray-Heather/Green","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-15","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Medium-Gray-Heather/Green","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-14","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Medium-Gray-Heather/Green","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-13","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Medium-Gray-Heather/Green","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-12","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Desert-Purple","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-11","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Desert-Purple","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-10","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Desert-Purple","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-9","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Desert-Purple","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Charcoal/Bright-Orange","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Charcoal/Bright-Orange","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Charcoal/Bright-Orange","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Charcoal/Bright-Orange","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black/White","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black/White","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black/White","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Sock_011","Sock_011-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black/White","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","Sock_010","Sock_010-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Red/Gray","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","Sock_010","Sock_010-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Red/Gray","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Sock_010","Sock_010-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Red/Gray","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Sock_010","Sock_010-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Red/Gray","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","Sock_009","Sock_009-9","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Desert-Purple-Heather","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","Sock_009","Sock_009-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Desert-Purple-Heather","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Sock_009","Sock_009-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Desert-Purple-Heather","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Sock_009","Sock_009-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Deep-Navy","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","Sock_009","Sock_009-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Deep-Navy","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Sock_009","Sock_009-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Deep-Navy","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Sock_009","Sock_009-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Ash-Heather","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","Sock_009","Sock_009-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Ash-Heather","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Sock_009","Sock_009-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Ash-Heather","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Sock_008","Sock_008-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Deep-Navy-Heather/Gray-Heather","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","Sock_008","Sock_008-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Deep-Navy-Heather/Gray-Heather","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Sock_008","Sock_008-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Deep-Navy-Heather/Gray-Heather","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Sock_008","Sock_008-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Charcoal-Heather","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","Sock_008","Sock_008-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Charcoal-Heather","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Sock_008","Sock_008-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Charcoal-Heather","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Sock_007","Sock_007-21","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Tangerine","","","","","","","","","Small","","","","",""
